,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21
2005-07-14 06:00:00,15.669,161.402,174.153,416.0,6.628,168.03,174.153,3.112,83.286,29.865,93.905,123.317,17.975,18.866,59.717,24.714,32.362,186.971,73.32,87.077,1950.522
2005-07-14 07:00:00,16.785,174.718,188.521,459.0,7.3,182.018,188.521,3.271,83.517,32.783,105.154,136.408,19.526,19.978,64.842,26.881,33.556,202.088,77.558,93.382,2115.807
2005-07-14 08:00:00,17.298,181.67,196.022,446.0,7.228,188.898,196.022,3.383,84.084,33.781,111.518,145.497,18.598,19.145,63.516,26.606,33.028,199.217,73.871,92.678,2138.06
2005-07-14 09:00:00,17.759,190.102,205.121,476.0,7.44,197.543,205.121,3.567,84.084,35.777,116.873,160.677,19.04,20.202,66.027,29.233,33.979,213.434,76.699,95.365,2254.043
2005-07-14 10:00:00,18.573,199.304,215.05,470.0,7.702,207.006,215.05,3.833,83.076,38.308,120.051,174.684,19.751,22.638,70.368,32.156,35.169,228.829,83.133,98.205,2342.8859999999995
2005-07-14 11:00:00,19.133,205.227,221.441,463.0,7.938,213.165,221.441,4.049,71.043,40.671,122.997,177.472,20.044,25.374,74.734,35.014,36.924,246.304,90.182,101.529,2397.682
2005-07-14 12:00:00,19.58,213.136,229.974,448.0,8.943,222.079,229.974,4.268,64.743,42.339,127.564,178.666,19.831,27.625,78.532,38.009,39.526,264.19,97.998,102.274,2457.251
2005-07-14 13:00:00,19.866,219.204,236.521,439.0,9.422,228.625,236.521,4.233,64.995,43.027,136.043,182.043,19.77,29.323,82.912,41.512,42.378,280.63,102.919,103.074,2522.018
2005-07-14 14:00:00,19.928,220.081,237.467,439.0,9.93,230.011,237.467,4.194,65.016,43.92,142.696,193.939,19.977,30.221,84.23,43.411,44.607,287.675,105.783,101.838,2561.3910000000005
2005-07-14 15:00:00,20.698,218.411,235.666,437.0,10.078,228.489,235.666,4.392,64.512,43.628,145.367,200.425,19.358,30.837,81.875,44.101,46.153,285.423,102.259,96.772,2551.11
2005-07-14 16:00:00,22.588,219.561,236.907,469.0,10.286,229.847,236.907,4.225,64.197,44.669,147.365,200.305,20.121,32.957,82.675,45.376,46.568,292.21,103.698,98.844,2608.306
2005-07-14 17:00:00,24.012,216.936,234.075,526.0,10.633,227.569,234.075,4.378,70.917,45.522,147.898,199.148,22.456,34.472,86.262,47.606,44.309,303.82,110.998,107.025,2698.111000000001
2005-07-14 18:00:00,25.038,211.684,228.407,550.0,10.891,222.575,228.407,4.377,77.511,45.014,147.468,200.273,22.904,32.137,83.39,47.533,42.023,302.719,110.018,108.918,2701.2870000000003
2005-07-14 19:00:00,24.784,207.214,223.585,549.0,10.866,218.08,223.585,4.268,77.112,43.058,141.454,193.598,22.134,30.238,78.894,45.382,40.711,295.434,105.883,104.952,2640.232
2005-07-14 20:00:00,24.722,205.773,222.029,554.0,10.757,216.53,222.029,4.15,77.28,41.489,136.495,187.091,22.199,28.962,76.557,43.306,40.135,290.41,102.677,104.476,2611.067
2005-07-14 21:00:00,24.391,204.653,220.82,556.0,10.578,215.23,220.82,4.162,77.721,40.771,134.354,184.779,22.459,27.455,77.743,41.7,39.313,285.199,100.118,105.647,2593.913
2005-07-14 22:00:00,21.492,185.922,200.611,486.0,9.23,195.152,200.611,3.672,77.868,36.654,121.464,168.01,20.229,23.67,70.674,36.479,36.971,250.104,88.082,95.449,2328.344
2005-07-14 23:00:00,18.348,171.118,184.636,420.0,7.729,178.846,184.636,3.135,77.973,32.604,107.076,146.07,17.713,21.153,64.111,32.511,34.147,222.303,78.462,85.775,2088.346
2005-07-15 00:00:00,15.721,158.217,170.716,380.0,6.65,164.866,170.716,2.766,69.006,29.593,94.953,127.172,15.864,18.906,59.236,29.002,30.734,195.506,69.648,77.848,1887.12
2005-07-15 01:00:00,14.3,152.352,164.388,341.0,5.864,158.216,164.388,2.588,65.604,27.899,87.693,116.459,14.594,17.249,55.712,26.166,28.991,178.185,63.984,73.121,1758.753
2005-07-15 02:00:00,12.849,146.368,157.932,335.0,5.483,151.851,157.932,2.481,65.604,27.076,83.137,110.43,13.934,16.201,53.521,24.761,27.664,168.142,60.752,69.433,1690.551
2005-07-15 03:00:00,12.842,144.629,156.056,331.0,5.342,149.972,156.056,2.494,65.772,26.541,80.921,106.725,13.773,15.668,52.249,23.519,27.031,162.335,58.996,68.193,1660.114
2005-07-15 04:00:00,13.135,145.916,157.443,333.0,5.475,151.39,157.443,2.54,66.108,27.116,80.264,105.688,13.895,15.896,52.048,23.398,26.687,163.828,59.613,69.801,1670.684
2005-07-15 05:00:00,13.907,151.059,162.992,357.0,5.791,156.85,162.992,2.843,66.528,29.385,83.887,111.972,15.054,17.124,55.026,24.178,28.51,174.735,65.236,76.059,1761.1280000000002
2005-07-15 06:00:00,15.952,163.692,176.624,410.0,6.546,170.238,176.624,3.037,66.171,30.85,92.397,124.74,17.741,18.949,60.437,26.181,31.055,192.501,72.27,85.235,1941.24
2005-07-15 07:00:00,16.935,176.426,190.363,474.0,7.39,183.815,190.363,3.206,54.096,32.867,104.187,139.372,19.282,19.934,64.971,28.356,32.715,208.938,76.842,91.091,2115.149
2005-07-15 08:00:00,18.098,183.883,198.411,495.0,7.549,191.432,198.411,3.433,51.618,34.581,113.816,154.937,20.264,20.436,69.976,30.63,33.487,215.952,81.192,94.12,2217.226
2005-07-15 09:00:00,19.216,193.148,208.408,500.0,7.821,200.97,208.408,3.63,51.24,36.02,123.217,173.637,21.256,21.86,73.475,32.791,35.19,225.968,87.472,97.9,2321.6270000000004
2005-07-15 10:00:00,19.801,202.428,218.421,476.0,8.092,210.521,218.421,3.898,65.247,37.158,131.6,191.559,22.463,24.3,78.646,35.184,37.054,238.462,94.823,102.816,2416.894
2005-07-15 11:00:00,20.696,209.458,226.006,465.0,8.593,218.051,226.006,4.283,64.092,38.487,138.959,202.344,23.514,27.651,81.653,37.292,40.426,248.873,103.48,107.62,2492.484
2005-07-15 12:00:00,22.18,216.605,233.717,470.0,9.193,225.798,233.717,4.586,63.063,39.904,145.784,200.007,23.563,31.189,85.275,39.811,43.056,261.82,111.111,111.01,2571.389
2005-07-15 13:00:00,23.977,223.3,240.941,468.0,9.808,233.107,240.941,4.851,63.42,41.357,147.795,192.272,22.742,31.878,85.596,41.233,44.973,271.039,113.14,111.689,2612.0589999999997
2005-07-15 14:00:00,25.412,226.878,244.802,467.0,10.63,237.508,244.802,5.036,63.903,43.275,145.951,185.966,22.922,33.536,89.262,43.459,46.958,280.627,116.544,113.815,2648.286
2005-07-15 15:00:00,26.836,232.371,250.729,473.0,11.561,243.932,250.729,4.984,63.945,39.771,144.934,189.865,21.865,33.352,89.252,44.486,47.852,272.024,112.981,107.86,2662.329
2005-07-15 16:00:00,27.646,234.953,253.515,520.0,12.332,247.285,253.515,5.12,63.966,42.062,148.498,206.025,22.531,34.868,93.506,43.857,48.366,276.471,115.804,109.133,2759.453
2005-07-15 17:00:00,27.1,230.394,248.595,519.0,12.723,243.117,248.595,5.213,64.113,43.757,150.492,215.27,24.308,37.222,99.268,43.88,49.329,292.039,124.196,114.598,2793.209
2005-07-15 18:00:00,26.605,225.51,243.325,562.0,12.687,238.196,243.325,5.052,64.05,43.128,149.157,217.908,24.437,36.525,97.484,42.938,48.337,293.944,122.183,111.268,2808.059
2005-07-15 19:00:00,25.876,215.491,232.515,592.0,12.296,227.787,232.515,4.714,76.146,41.181,142.758,208.445,23.766,34.651,93.092,40.337,46.062,284.083,115.78,105.928,2755.423
2005-07-15 20:00:00,25.151,211.919,228.661,573.0,11.842,223.761,228.661,4.509,76.65,40.193,137.959,200.716,24.372,34.504,93.59,40.589,45.169,284.486,116.095,106.392,2708.219
2005-07-15 21:00:00,24.787,206.555,222.874,624.0,11.403,217.958,222.874,4.451,77.868,39.773,135.708,196.478,24.479,33.143,91.16,39.252,44.268,278.486,112.454,106.04,2714.011
2005-07-15 22:00:00,21.758,191.313,206.427,574.0,10.22,201.533,206.427,3.855,77.679,37.224,125.204,181.47,22.561,29.516,84.285,35.782,41.026,250.333,99.948,98.336,2498.8969999999995
2005-07-15 23:00:00,18.58,175.292,189.141,488.0,8.702,183.994,189.141,3.561,77.343,33.65,113.393,160.868,19.413,25.497,75.192,31.364,37.441,221.062,87.184,88.025,2226.8430000000003
2005-07-16 00:00:00,16.115,159.256,171.838,414.0,7.469,166.725,171.838,3.067,77.343,31.121,102.688,143.224,17.032,22.061,67.702,27.667,34.276,196.076,76.296,79.246,1985.0400000000004
2005-07-16 01:00:00,14.619,150.28,162.153,409.0,6.747,157.028,162.153,2.817,77.469,28.679,93.81,129.341,15.441,19.772,62.458,25.416,32.098,178.238,69.541,73.796,1870.856
2005-07-16 02:00:00,13.462,144.559,155.979,378.0,6.163,150.722,155.979,2.748,77.574,26.548,89.076,121.93,14.613,18.514,58.745,24.062,29.96,167.855,64.521,70.044,1771.054
2005-07-16 03:00:00,12.796,140.948,152.083,369.0,5.909,146.857,152.083,2.68,77.259,25.209,86.017,116.836,14.247,17.629,56.188,23.21,28.676,160.889,61.566,68.283,1718.365
2005-07-16 04:00:00,12.578,140.546,151.649,360.0,5.79,146.335,151.649,2.707,64.596,24.332,84.336,114.266,14.081,17.096,54.941,23.014,27.86,158.186,60.336,68.009,1682.307
2005-07-16 05:00:00,12.446,141.924,153.136,383.0,5.933,147.857,153.136,2.848,64.47,24.247,85.353,115.384,14.371,16.866,55.138,23.217,28.59,159.593,60.917,70.64,1719.066
2005-07-16 06:00:00,13.159,146.87,158.474,419.0,6.39,153.26,158.474,3.004,64.239,24.831,88.807,120.763,15.421,17.242,57.453,23.961,29.372,166.355,63.758,73.941,1804.774
2005-07-16 07:00:00,15.273,155.821,168.131,483.0,7.262,163.083,168.131,3.319,64.281,26.518,97.111,133.909,17.462,20.162,64.56,27.567,31.546,186.357,73.059,79.767,1986.319
2005-07-16 08:00:00,18.56,169.683,183.089,573.0,8.24,177.924,183.089,3.767,64.743,29.674,111.04,156.08,19.627,24.252,74.298,33.969,35.887,218.186,86.872,88.534,2260.514
2005-07-16 09:00:00,21.275,182.525,196.944,587.0,9.359,191.883,196.944,4.174,64.89,32.316,124.478,178.892,21.479,28.212,84.466,40.112,40.106,251.279,100.902,97.632,2454.868
2005-07-16 10:00:00,23.937,197.881,213.515,582.0,10.277,208.158,213.515,4.687,64.512,34.952,135.349,197.96,23.284,32.071,93.141,44.946,43.789,284.253,114.391,106.135,2628.7530000000006
2005-07-16 11:00:00,26.744,209.18,225.706,594.0,11.419,220.599,225.706,5.181,64.197,37.328,148.96,217.984,24.915,35.602,100.614,49.913,47.206,311.614,125.571,112.975,2795.414
2005-07-16 12:00:00,28.04,217.193,234.352,598.0,12.444,229.637,234.352,5.421,64.47,38.885,159.624,232.073,26.219,37.79,105.655,53.273,49.502,332.287,132.947,117.967,2910.131
2005-07-16 13:00:00,28.932,225.613,243.436,603.0,13.337,238.95,243.436,5.534,64.722,40.467,165.047,230.205,25.358,38.198,101.572,54.317,50.516,341.844,131.986,117.57,2964.04
2005-07-16 14:00:00,29.325,231.052,249.305,605.0,14.035,245.087,249.305,5.654,64.932,41.616,165.215,215.823,25.616,39.057,99.38,56.458,51.412,351.801,133.126,119.024,2992.2229999999995
2005-07-16 15:00:00,29.49,230.761,248.991,589.0,14.562,245.323,248.991,5.698,67.305,42.086,158.749,198.518,23.096,35.264,92.529,55.723,47.352,345.481,122.043,114.681,2915.643
2005-07-16 16:00:00,30.63,231.886,250.206,598.0,15.129,247.016,250.206,5.415,73.248,41.295,147.741,197.241,23.527,30.957,94.264,55.177,43.008,353.447,117.647,115.611,2921.651
2005-07-16 17:00:00,30.254,226.714,244.624,584.0,14.843,241.556,244.624,5.257,74.403,41.038,157.122,202.216,23.735,28.429,94.029,54.836,42.641,352.158,114.942,113.509,2890.9300000000003
2005-07-16 18:00:00,29.211,220.716,238.154,608.0,14.337,235.054,238.154,5.18,78.477,39.86,155.232,204.601,26.257,29.852,97.908,53.694,43.511,354.013,120.576,116.214,2909.001
2005-07-16 19:00:00,27.506,213.411,230.27,578.0,13.536,226.946,230.27,4.93,78.141,36.949,147.867,194.966,24.968,28.732,93.191,49.96,41.803,332.618,115.465,111.398,2780.927
2005-07-16 20:00:00,25.882,207.242,223.614,603.0,13.071,220.313,223.614,4.815,77.406,35.062,142.172,189.906,25.539,29.458,93.264,48.915,41.546,326.599,116.121,109.923,2757.4620000000004
2005-07-16 21:00:00,24.967,199.419,215.173,638.0,12.74,212.159,215.173,4.824,77.868,33.879,137.888,188.124,25.011,28.933,91.326,47.233,40.907,315.533,113.782,108.536,2731.4750000000004
2005-07-16 22:00:00,22.446,186.156,200.862,570.0,11.518,197.674,200.862,4.37,78.456,31.517,126.482,176.922,22.909,26.303,84.832,42.302,37.961,283.322,102.885,100.973,2508.7520000000004
2005-07-16 23:00:00,19.56,169.543,182.937,481.0,9.91,179.453,182.937,3.813,78.498,28.773,117.691,159.183,20.03,23.358,77.157,37.019,33.766,248.121,90.339,90.914,2234.0020000000004
2005-07-17 00:00:00,17.053,155.068,167.318,421.0,8.626,163.694,167.318,3.32,78.498,26.586,105.08,142.386,17.443,20.89,68.805,32.442,30.594,218.173,79.396,81.088,2004.778
2005-07-17 01:00:00,15.304,144.954,156.405,391.0,7.538,152.492,156.405,3.051,78.246,25.067,96.542,133.143,15.856,19.109,62.981,29.649,28.599,197.203,72.116,75.691,1861.351
2005-07-17 02:00:00,14.258,139.789,150.832,379.0,6.87,146.659,150.832,2.902,65.856,24.108,90.276,124.435,14.887,17.976,59.449,27.981,27.065,182.186,66.914,71.612,1763.8870000000002
2005-07-17 03:00:00,13.559,135.805,146.533,363.0,6.423,142.227,146.533,2.811,65.835,24.008,87.196,118.967,14.398,17.289,57.024,26.887,26.173,171.908,63.706,69.251,1699.5329999999997
2005-07-17 04:00:00,12.891,134.163,144.762,358.0,6.171,140.334,144.762,2.828,65.856,23.886,84.936,114.6,14.166,16.853,55.194,25.774,25.674,166.955,61.783,68.171,1667.7589999999998
2005-07-17 05:00:00,12.621,134.49,145.116,361.0,6.165,140.655,145.116,2.874,65.646,23.911,84.544,113.889,14.434,17.007,54.546,25.452,26.218,167.724,61.982,69.799,1673.189
2005-07-17 06:00:00,13.053,136.817,147.625,382.0,6.38,143.197,147.625,2.964,66.36,24.468,86.18,115.419,15.226,17.446,54.884,25.941,27.158,169.635,63.316,71.75,1717.444
2005-07-17 07:00:00,15.577,147.273,158.908,433.0,7.535,154.808,158.908,3.417,66.087,26.148,94.248,127.073,17.077,20.116,61.644,29.908,29.95,195.411,73.673,79.651,1900.4120000000005
2005-07-17 08:00:00,19.764,163.16,176.051,533.0,9.181,172.341,176.051,4.031,65.73,29.651,112.54,152.09,20.234,24.523,74.791,36.723,34.931,233.484,90.808,92.75,2221.8340000000003
2005-07-17 09:00:00,23.64,182.083,196.468,615.0,10.86,192.943,196.468,4.581,65.352,32.624,133.746,188.003,23.033,28.924,88.231,43.277,39.469,271.675,106.722,102.823,2545.922
2005-07-17 10:00:00,25.857,198.154,213.808,565.0,12.099,210.253,213.808,4.905,64.89,36.017,148.759,218.467,24.438,32.766,95.926,47.421,43.001,303.179,118.443,108.936,2686.127000000001
2005-07-17 11:00:00,28.002,208.448,224.916,551.0,13.167,221.615,224.916,5.125,74.613,37.91,160.878,239.36,24.007,33.835,94.685,48.927,44.808,318.212,121.01,111.289,2786.7230000000004
2005-07-17 12:00:00,29.157,217.781,234.987,528.0,14.008,231.789,234.987,5.331,76.986,39.524,170.777,251.658,24.921,36.382,97.031,51.908,47.431,337.622,129.177,117.387,2876.844
2005-07-17 13:00:00,30.545,221.064,238.528,548.0,14.194,235.258,238.528,5.441,76.944,40.795,177.356,241.039,25.959,38.214,96.862,53.231,49.037,350.373,134.255,118.344,2933.967
2005-07-17 14:00:00,31.548,219.118,236.428,552.0,13.925,233.042,236.428,5.384,67.011,41.595,181.72,232.628,23.452,36.318,88.461,51.725,48.48,341.54,127.225,105.044,2873.072
2005-07-17 15:00:00,31.777,214.879,231.854,595.0,13.649,228.528,231.854,5.435,64.659,42.409,183.007,236.971,23.27,35.298,88.135,52.4,49.284,342.726,128.074,104.023,2903.2320000000004
2005-07-17 16:00:00,31.879,212.037,228.788,590.0,12.734,224.771,228.788,5.507,63.693,43.156,184.588,249.159,23.264,32.441,90.99,53.441,49.067,330.925,129.439,105.616,2890.283
2005-07-17 17:00:00,32.48,212.911,229.732,588.0,12.482,225.393,229.732,5.607,64.869,43.261,185.827,257.513,23.84,30.728,93.462,53.814,48.576,320.206,131.312,108.277,2898.022
2005-07-17 18:00:00,32.054,211.803,228.535,605.0,12.436,224.239,228.535,5.488,65.52,42.904,181.478,254.172,25.708,32.307,100.543,53.011,48.894,321.811,138.569,113.163,2926.17
2005-07-17 19:00:00,29.689,208.038,224.474,577.0,12.23,220.268,224.474,5.245,76.398,40.554,173.33,241.147,24.459,30.896,96.513,47.219,47.894,312.085,132.561,108.313,2832.7870000000003
2005-07-17 20:00:00,27.62,205.582,221.824,605.0,12.035,217.617,221.824,4.994,80.619,39.215,166.312,232.229,23.955,30.289,93.965,42.97,46.818,307.054,127.727,106.854,2814.503
2005-07-17 21:00:00,26.399,205.042,221.241,595.0,11.735,216.777,221.241,4.916,80.493,37.985,160.038,225.262,23.911,29.279,91.64,40.828,45.438,296.484,122.33,105.882,2761.9210000000003
2005-07-17 22:00:00,23.786,190.87,205.949,542.0,10.143,201.013,205.949,4.225,80.703,34.651,142.806,200.835,22.507,27.352,86.252,37.68,42.717,266.748,111.703,98.366,2536.255
2005-07-17 23:00:00,20.28,174.492,188.277,439.0,8.398,182.89,188.277,3.565,80.997,31.11,124.374,173.402,19.357,23.421,75.995,33.42,38.386,228.482,95.423,85.986,2215.532
2005-07-18 00:00:00,17.704,162.401,175.23,382.0,7.138,169.538,175.23,3.069,81.375,28.61,109.838,149.958,16.739,20.41,67.604,29.504,34.856,201.037,83.093,77.373,1992.707
2005-07-18 01:00:00,16.056,154.397,166.594,360.0,6.535,160.931,166.594,2.861,81.627,27.288,100.618,134.331,15.438,18.698,61.988,27.306,33.038,184.205,75.879,73.128,1867.512
2005-07-18 02:00:00,14.929,149.517,161.329,360.0,6.089,155.606,161.329,2.698,81.081,26.579,95.524,124.971,14.694,17.651,58.181,25.877,31.975,173.335,71.027,70.038,1802.43
2005-07-18 03:00:00,14.324,148.016,159.71,345.0,5.972,153.989,159.71,2.677,81.123,26.038,92.498,119.532,14.374,17.105,55.886,25.126,31.205,168.701,67.562,68.999,1757.5469999999998
2005-07-18 04:00:00,14.428,147.908,159.593,347.0,6.155,154.063,159.593,2.716,80.913,27.717,91.777,116.993,14.449,17.107,56.651,24.921,31.37,170.084,66.739,70.371,1760.548
2005-07-18 05:00:00,14.712,155.443,167.723,372.0,6.442,161.885,167.723,2.968,81.27,30.714,94.935,122.364,15.996,18.345,59.301,25.782,32.934,181.539,71.506,77.001,1860.583
2005-07-18 06:00:00,16.063,167.186,180.394,440.0,7.091,174.277,180.394,3.1,81.501,32.299,103.663,134.213,18.212,20.123,64.78,27.727,34.621,197.133,79.099,85.423,2047.299
2005-07-18 07:00:00,17.794,183.615,198.12,501.0,7.829,191.444,198.12,3.423,82.593,34.884,117.691,150.209,19.808,21.557,68.756,31.103,36.25,216.82,85.628,93.509,2260.153
2005-07-18 08:00:00,20.036,197.285,212.871,509.0,8.431,205.716,212.871,3.669,83.874,38.846,130.239,169.369,21.116,23.761,76.174,33.294,38.443,236.28,92.428,100.789,2414.492
2005-07-18 09:00:00,22.183,210.78,227.433,523.0,9.56,220.341,227.433,3.996,83.811,40.563,142.431,191.198,22.591,26.729,84.405,35.645,41.523,263.108,102.6,107.629,2586.9590000000003
2005-07-18 10:00:00,24.496,223.376,241.024,534.0,10.49,233.866,241.024,4.267,83.769,43.459,152.805,211.923,23.274,28.85,88.521,38.157,44.231,287.095,109.414,110.189,2734.2300000000005
2005-07-18 11:00:00,26.799,231.654,249.955,502.0,11.068,242.721,249.955,4.491,82.929,44.958,160.386,228.398,24.391,32.54,96.683,42.812,47.823,312.721,119.91,116.42,2828.614
2005-07-18 12:00:00,28.669,239.225,258.125,508.0,11.877,251.102,258.125,4.803,83.601,52.681,167.764,244.478,25.039,35.241,100.701,46.642,49.887,330.654,128.059,120.534,2945.207000000001
2005-07-18 13:00:00,30.152,249.082,268.759,511.0,12.517,261.598,268.759,4.712,83.16,53.48,176.609,256.514,25.932,36.975,104.871,49.595,51.773,345.228,134.374,124.23,3049.32
2005-07-18 14:00:00,30.925,249.637,269.359,533.0,12.78,262.417,269.359,4.93,55.356,46.643,192.61,263.843,25.267,36.635,101.521,50.34,52.369,339.644,131.336,122.714,3050.6850000000004
2005-07-18 15:00:00,32.083,244.525,263.843,540.0,12.449,256.974,263.843,5.166,23.94,46.498,188.975,265.095,24.781,33.918,96.757,50.893,52.452,320.203,125.399,115.721,2963.515
2005-07-18 16:00:00,33.173,249.309,269.005,581.0,13.447,262.756,269.005,5.452,24.15,45.387,189.498,271.193,24.667,34.85,95.026,51.762,53.183,324.389,128.93,123.979,3050.161
2005-07-18 17:00:00,33.08,253.658,273.698,589.0,14.331,267.989,273.698,5.623,24.234,39.452,192.283,275.164,24.722,38.305,94.946,52.466,52.567,328.156,134.013,127.027,3094.412
2005-07-18 18:00:00,32.194,252.688,272.651,629.0,16.073,268.761,272.651,5.855,24.087,47.41,199.723,276.06,28.212,42.728,101.814,55.079,54.872,383.174,143.342,136.709,3243.083
2005-07-18 19:00:00,30.781,247.365,266.907,647.0,14.718,262.083,266.907,5.699,42.903,49.937,196.441,262.196,26.794,39.862,94.774,51.866,53.291,357.999,138.276,132.155,3187.954
2005-07-18 20:00:00,29.732,239.996,258.957,652.0,14.299,254.296,258.957,5.464,82.509,48.147,187.615,249.84,26.046,38.428,91.587,49.796,51.952,346.047,133.51,127.195,3146.373
2005-07-18 21:00:00,28.895,235.546,254.154,649.0,13.94,249.486,254.154,5.302,92.148,47.044,180.265,240.066,25.992,36.949,90.216,47.428,51.572,335.319,129.196,125.884,3092.556
2005-07-18 22:00:00,25.311,216.142,233.218,589.0,11.979,228.122,233.218,4.526,97.314,43.077,162.811,212.792,23.908,33.327,85.001,42.979,47.343,301.287,117.393,115.823,2824.5709999999995
2005-07-18 23:00:00,21.859,195.338,210.771,478.0,9.997,205.335,210.771,3.756,96.537,39.026,143.695,183.393,20.127,28.211,73.99,37.112,42.401,260.56,100.56,100.697,2462.1360000000004
2005-07-19 00:00:00,18.518,178.7,192.818,410.0,8.655,187.355,192.818,3.303,95.109,35.042,128.833,158.823,17.477,24.366,66.223,32.992,37.636,230.03,87.542,90.471,2196.711
2005-07-19 01:00:00,16.868,171.035,184.547,382.0,7.721,178.756,184.547,3.095,95.655,32.993,119.274,143.877,15.887,21.91,61.467,30.544,35.378,209.97,79.055,85.096,2059.675
2005-07-19 02:00:00,15.682,162.901,175.77,382.0,7.163,170.064,175.77,2.985,95.655,31.656,113.914,134.044,15.11,20.166,59.535,28.835,33.363,196.944,73.891,80.84,1976.288
2005-07-19 03:00:00,14.567,161.106,173.834,367.0,6.856,167.962,173.834,2.922,95.928,31.075,109.741,127.197,14.727,19.121,57.22,27.761,32.579,189.426,70.163,78.532,1921.551
